"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://staging.jakevibes.dev/uk/tools","text/html; charset=utf-8","200","OK","Indexable","","Tools & Quizzes | Cloud Employee","32","300","Use our free hiring tools and quizzes to compare costs, plan scaling scenarios, and find the right developer talent faster with Cloud Employee.","143","867","","0","Tools & Quizzes","15","All tools & quizzes","19","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/uk/tools","","","","","","215201","28158","28158","10.787","","360","70","5.143","44.635","Hard","2.108","0","1","","1017","337","0","50.000","120","52","0","1","1","0","","","","","ec8802a587b6ffd7ca82a925cbe6095c","0.484","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/tools","2026-07-28 16:58:52"
"https://staging.jakevibes.dev/uk/technology/xcode","text/html; charset=utf-8","200","OK","Indexable","","Xcode Developers for Hire","25","233","Hire vetted Xcode developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","133","818","","0","Xcode Developers","16","Vetted Xcode Developers, Embedded in Your Team","46","Xcode Engineering Expertise","27","index, follow","","","https://staging.jakevibes.dev/uk/technology/xcode","","","","","","340798","42991","42991","16.469","","1059","186","5.694","75.235","Fairly Easy","2.415","0","2","","2","2","0","0.300","120","53","0","1","1","0","","","","","b89d75c4b207ae8bbd81d323330210f","0.618","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/technology/xcode","2026-07-28 16:58:52"
"https://staging.jakevibes.dev/uk/tools/culture-match","text/html; charset=utf-8","200","OK","Indexable","","Culture Match | Cloud Employee","30","284","A bad hire doesn’t just miss expectations, it slows everything down.‍ Culture Match gives you a quick, practical snapshot of how a developer naturally works so you can make smarter decisions, faster.","199","1222","","0","Culture Match","13","See how it works","16","What it does","12","index, follow","","","https://staging.jakevibes.dev/uk/tools/culture-match","","","","","","243880","32516","32516","12.456","","696","118","5.898","61.307","Normal","2.613","0","2","","4","2","0","0.300","116","51","0","1","1","0","","","","","64f4d8f89e081556468afdd38ff8e8fb","0.400","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/tools/culture-match","2026-07-28 16:58:52"
"https://staging.jakevibes.dev/uk/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","text/html; charset=utf-8","200","OK","Indexable","","Boost Remote Dev Productivity with a “How to Work With Me” Guide | Cloud Employee","81","762","Cloud Employee CEO Seb Hall reveals how a simple ‘How to Work With Me’ guide helps UK & US tech leaders set clear expectations for offshore teams.","146","920","","0","Boost Remote Dev Productivity with a “How to Work With Me” Guide","64","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","","","","","","212675","28337","28337","10.855","","472","84","5.619","59.713","Fairly Hard","2.332","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","69622d6e79c126e19a5e7de29d29523d","0.403","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","2026-07-28 16:58:52"
"https://staging.jakevibes.dev/uk/videos","text/html; charset=utf-8","200","OK","Indexable","","Video Library | Cloud Employee | Cloud Employee","47","433","Watch customer interviews, hiring process walkthroughs, and short explainers on offshoring, retention, and embedded engineering from Cloud Employee.","148","943","","0","Video Library","13","Featured","8","All video content","17","index, follow","","","https://staging.jakevibes.dev/uk/videos","https://staging.jakevibes.dev/uk/videos?page=2","","","","","286101","34813","34813","13.336","","810","137","5.912","53.045","Fairly Hard","2.617","0","1","","1019","337","0","50.000","134","65","0","1","1","0","","","","","13699670391490b5c9e831ae7fc65bab","0.414","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos","2026-07-28 16:58:52"
"https://staging.jakevibes.dev/uk/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","text/html; charset=utf-8","200","OK","Indexable","","Dani’s Journey as a Front-End Engineer at Cloud Employee | Cloud Employee","73","675","Cloud Employee connects CTOs and tech leads with supported offshore developers. Unlike freelancing, our engineers thrive with structure, community, and long-term commitment - so your global team scales without churn or disengagement.","233","1480","","0","Dani’s Journey as a Front-End Engineer at Cloud Employee","56","About this video","16","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/uk/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","","","","","","208856","28106","28106","10.767","","426","73","5.836","51.372","Fairly Hard","2.309","0","2","","2","2","0","0.300","114","51","0","1","1","0","","","","","94c86e41a581e8bf953f0bbf8bf21d36","0.481","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/videos/employee-experience","text/html; charset=utf-8","200","OK","Indexable","","Inside Cloud Employee’s Developer Experience - Culture, Support & Retention | Cloud Employee","92","839","At Cloud Employee, employee experience is a top priority - driving wellbeing, growth, and retention through wellness benefits, learning programs, mentoring, and inclusive culture.","179","1086","","0","Inside Cloud Employee’s Developer Experience - Culture, Support & Retention","75","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/employee-experience","","","","","","209585","27672","27672","10.601","","408","73","5.589","46.269","Hard","2.260","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","e9c3a2675a948bece2de2d11a562740b","0.349","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/employee-experience","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/tools/price-comparison-calculator","text/html; charset=utf-8","200","OK","Indexable","","Price Comparison Calculator | Cloud Employee","44","413","Simply select where your team is based, and the number of developers you need. Using our industry expertise and market knowledge we'll create an estimate and comparison of hiring costs.","185","1159","","0","Price Comparison Calculator","27","See how it works","16","How much could growing your team cost?* In-house vs. Cloud Employee","67","index, follow","","","https://staging.jakevibes.dev/uk/tools/price-comparison-calculator","","","","","","214030","29705","29705","11.379","","564","118","4.780","27.534","Very Hard","3.014","0","2","","2","2","0","0.300","114","51","0","1","1","0","","","","","8c46a74613b9fa546e29e92e28da37b5","0.658","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/tools/price-comparison-calculator","2026-07-28 16:58:52"
"https://staging.jakevibes.dev/uk/videos/hiring-one-dev-backed-by-200","text/html; charset=utf-8","200","OK","Indexable","","Hiring One Developer, Backed by 200+ | Cloud Employee","53","495","Most offshore developers lack support and collaboration, but Cloud Employee is different. Hear Senior Developer Lance share how our 200+ developer network builds accountability, culture, and faster delivery.","207","1280","","0","Hiring One Developer, Backed by 200+","36","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/hiring-one-dev-backed-by-200","","","","","","210361","28296","28296","10.840","","461","82","5.622","50.280","Fairly Hard","2.394","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","8d9ad72050bb10bdf0e5738fe67ffd13","0.354","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/hiring-one-dev-backed-by-200","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/videos/de-risked-dev-hiring-for-changing-markets","text/html; charset=utf-8","200","OK","Indexable","","De-risked Dev Hiring for Changing Markets | Cloud Employee","58","536","Cloud Employee CEO Seb Hall explains how fast-moving teams de-risk hiring by scaling with full-time augmented engineers on flexible monthly contracts.","150","939","","0","De-risked Dev Hiring for Changing Markets","41","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/de-risked-dev-hiring-for-changing-markets","","","","","","210745","28199","28199","10.803","","421","77","5.468","52.582","Fairly Hard","2.268","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","24234fb179d659c59cb09b85ab38c7d0","0.509","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/de-risked-dev-hiring-for-changing-markets","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/videos/how-cloud-employee-keeps-remote-developers-motivated","text/html; charset=utf-8","200","OK","Indexable","","How Cloud Employee Keeps Remote Developers Motivated | Cloud Employee","69","682","Cloud Employee keeps offshore developers engaged and connected. Hear Trish’s story on how we build remote teams that stay productive, motivated, and built to last.","163","1027","","0","How Cloud Employee Keeps Remote Developers Motivated","52","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-cloud-employee-keeps-remote-developers-motivated","","","","","","209677","27698","27698","10.611","","426","74","5.757","54.431","Fairly Hard","2.254","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","e172996c45cc6358b35496c802b012b7","0.378","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-cloud-employee-keeps-remote-developers-motivated","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/videos/employee-experience-that-keeps-offshore-devs-engaged","text/html; charset=utf-8","200","OK","Indexable","","Employee Experience That Keeps Offshore Devs Engaged | Cloud Employee","69","669","Cloud Employee CEO Seb Hall shows how UK & US teams engage offshore developers with local support, in-person events & a 200+ engineer community.","144","939","","0","Employee Experience That Keeps Offshore Devs Engaged","52","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/employee-experience-that-keeps-offshore-devs-engaged","","","","","","211865","29101","29101","11.148","","452","82","5.512","52.816","Fairly Hard","2.353","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","67d507b2461a0a733078c1239e91ceed","0.395","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/employee-experience-that-keeps-offshore-devs-engaged","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/videos/how-our-clients-retain-devs-long-term","text/html; charset=utf-8","200","OK","Indexable","","How Our Clients Retain Devs Long-Term | Cloud Employee","54","516","Cloud Employee Senior Front-End Engineer Kenneth, our 2024 Developer of the Year, shows how we build reliable offshore teams that scale, stay, and deliver long-term success.","173","1080","","0","How Our Clients Retain Devs Long-Term","37","About this video","16","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-our-clients-retain-devs-long-term","","","","","","206945","27402","27402","10.497","","400","68","5.882","55.352","Fairly Hard","2.216","0","2","","2","2","0","0.300","114","51","0","1","1","0","","","","","b003d681644ff44b4e01922b9784ace6","0.392","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-our-clients-retain-devs-long-term","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/videos/how-to-build-a-remote-team-that-lasts","text/html; charset=utf-8","200","OK","Indexable","","How to Build a Remote Team That Lasts | Cloud Employee","54","518","See why CTOs choose Cloud Employee over freelancers - with full-time, supported developers in the Philippines for retention, structure, and long-term impact.","157","963","","0","How to Build a Remote Team That Lasts","37","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-to-build-a-remote-team-that-lasts","","","","","","212380","28088","28088","10.760","","465","74","6.284","52.725","Fairly Hard","2.361","0","2","","3","3","0","0.450","114","51","0","2","2","0","","","","","5444b47aeee3430e7ddcba8684742572","0.364","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-to-build-a-remote-team-that-lasts","2026-07-28 16:58:54"
"https://staging.jakevibes.dev/uk/videos/how-stability-attracts-top-dev-talent-in-the-philippines","text/html; charset=utf-8","200","OK","Indexable","","How Stability Attracts Top Dev Talent in the Philippines | Cloud Employee","73","650","Cloud Employee attracts top Philippine developers by offering full employment, benefits, and long-term stability - helping teams grow and stay strong.","150","919","","0","How Stability Attracts Top Dev Talent in the Philippines","56","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-stability-attracts-top-dev-talent-in-the-philippines","","","","","","212050","28014","28014","10.732","","468","77","6.078","52.977","Fairly Hard","2.376","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","eff92883c0d8fabdc62ae65554958448","0.373","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-stability-attracts-top-dev-talent-in-the-philippines","2026-07-28 16:58:53"
"https://staging.jakevibes.dev/uk/videos/how-the-cloud-employee-hiring-engine-works","text/html; charset=utf-8","200","OK","Indexable","","How the Cloud Employee Hiring Engine Works | Cloud Employee","59","564","Learn how Cloud Employee’s hiring engine delivers top offshore developers - with bespoke blueprints, coding tests, and cultural fit for a 95% success rate.","155","941","","0","How the Cloud Employee Hiring Engine Works","42","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-the-cloud-employee-hiring-engine-works","","","","","","213212","28564","28564","10.942","","539","88","6.125","60.455","Normal","2.543","0","2","","3","3","0","0.450","114","51","0","2","2","0","","","","","6a919616dcdcb5e6f98e801b9b0cd4ee","0.383","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-the-cloud-employee-hiring-engine-works","2026-07-28 16:58:54"
"https://staging.jakevibes.dev/uk/videos/matching-company-values","text/html; charset=utf-8","200","OK","Indexable","","Matching Company Values | Cloud Employee","40","396","Cloud Employee ensures remote work success by matching developers to your company’s values, not just projects - driving alignment, productivity, and long-term growth.","166","1044","","0","Matching Company Values","23","About this video","16","Speakers in this video","22","index, follow","","","","","","","","","206268","28091","28091","10.761","","375","70","5.357","47.990","Hard","2.190","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","7c417f2a62e94f899ac10ff373e7cdb4","0.476","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/matching-company-values","2026-07-28 16:58:54"
"https://staging.jakevibes.dev/uk/videos/how-we-find-the-right-developer-faster","text/html; charset=utf-8","200","OK","Indexable","","How We Find the Right Developer Faster | Cloud Employee","55","517","Learn how Cloud Employee’s 9-stage hiring engine finds and validates top remote developers faster - from headhunting to culture-first matching.","143","890","","0","How We Find the Right Developer Faster","38","About this video","16","Links mentioned in this video","29","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-we-find-the-right-developer-faster","","","","","","213400","28458","28458","10.902","","505","81","6.235","61.294","Normal","2.443","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","3a7fc346346eda7d3254d4a2b6d9e084","0.360","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-we-find-the-right-developer-faster","2026-07-28 16:58:54"
"https://staging.jakevibes.dev/uk/videos/onboarding-global-dev-teams-with-purpose","text/html; charset=utf-8","200","OK","Indexable","","Onboarding Global Dev Teams with Purpose | Cloud Employee","57","551","Cloud Employee CEO Seb Hall shares how UK & US tech leaders embed purpose in global engineering teams - from onboarding to daily collaboration.","143","911","","0","Onboarding Global Dev Teams with Purpose","40","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/onboarding-global-dev-teams-with-purpose","","","","","","211536","28703","28703","10.996","","448","78","5.744","55.599","Fairly Hard","2.296","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","9f694259823ffdf6f3b08e272f4c8acc","0.460","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/onboarding-global-dev-teams-with-purpose","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/uk/videos/how-we-keep-remote-devs-connected-and-engaged","text/html; charset=utf-8","200","OK","Indexable","","How We Keep Remote Devs Connected and Engaged | Cloud Employee","62","628","Discover how Cloud Employee keeps remote developers engaged with events, peer support, and community systems that build lasting team connections.","145","940","","0","How We Keep Remote Devs Connected and Engaged","45","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/how-we-keep-remote-devs-connected-and-engaged","","","","","","211018","28955","28955","11.092","","436","74","5.892","51.835","Fairly Hard","2.293","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","89d62e7ea41938313b4e9252c00f5e0d","0.507","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-we-keep-remote-devs-connected-and-engaged","2026-07-28 16:58:54"
"https://staging.jakevibes.dev/uk/videos/how-we-retain-97-of-remote-developers","text/html; charset=utf-8","200","OK","Indexable","","How we Retain 97% of Remote Developers | Cloud Employee","55","536","Discover how Cloud Employee achieves a 97% developer retention rate with a culture of support, wellness, and learning that builds long-term remote teams.","153","954","","0","How we Retain 97% of Remote Developers","38","About this video","16","Speakers in this video","22","index, follow","","","","","","","","","215071","30306","30306","11.610","","526","88","5.977","59.714","Fairly Hard","2.493","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","88ce1a23f16cd2ed037cb367657ed91d","0.545","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/how-we-retain-97-of-remote-developers","2026-07-28 16:58:54"
"https://staging.jakevibes.dev/uk/videos/onboarding-offshore-devs-that-deliver-fast","text/html; charset=utf-8","200","OK","Indexable","","Onboarding Offshore Devs That Deliver Fast | Cloud Employee","59","550","Cloud Employee CTO Anto Cabraja shares his #1 onboarding tip to help UK & US tech leaders get offshore devs delivering value fast in the first 90 days.","151","928","","0","Onboarding Offshore Devs That Deliver Fast","42","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/onboarding-offshore-devs-that-deliver-fast","","","","","","212402","28484","28484","10.912","","434","78","5.564","55.184","Fairly Hard","2.268","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","2e48f69f5340202f5ea8309924d947f4","0.400","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/onboarding-offshore-devs-that-deliver-fast","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/uk/videos/pair-programming-at-cloud-employee","text/html; charset=utf-8","200","OK","Indexable","","Pair Programming at Cloud Employee | Cloud Employee","51","493","See how pair programming at Cloud Employee reveals developer skills in problem-solving, communication, and teamwork - beyond what CVs and tests can show.","153","990","","0","Pair Programming at Cloud Employee","34","About this video","16","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/uk/videos/pair-programming-at-cloud-employee","","","","","","209728","27826","27826","10.660","","469","84","5.583","53.975","Fairly Hard","2.417","0","2","","2","2","0","0.300","114","51","0","1","1","0","","","","","c054fbb3be2bc3296187e35e6562de07","0.334","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/pair-programming-at-cloud-employee","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/uk/videos/peer-forum-building-connections-beyond-work","text/html; charset=utf-8","200","OK","Indexable","","Peer Forum: Building Connections Beyond Work | Cloud Employee","61","581","Discover how the CE Forum builds community among tech leaders - sharing insights, offering support, and fostering real connections every month.","143","902","","0","Peer Forum: Building Connections Beyond Work","44","About this video","16","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/uk/videos/peer-forum-building-connections-beyond-work","","","","","","208537","27867","27867","10.675","","423","77","5.494","55.859","Fairly Hard","2.274","0","2","","2","2","0","0.300","114","51","0","1","1","0","","","","","52db59e85e417d659f76eb0b288addf8","0.384","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/peer-forum-building-connections-beyond-work","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/uk/videos/why-the-philippines-is-a-smart-choice-for-growing-your-dev-team","text/html; charset=utf-8","200","OK","Indexable","","Why the Philippines Is a Smart Choice for Growing Your Dev Team | Cloud Employee","80","746","See why the Philippines is the smart choice for scaling dev teams - English fluency, time zone alignment, and 180k+ tech grads each year.","137","840","","0","Why the Philippines Is a Smart Choice for Growing Your Dev Team","63","About this video","16","Speakers in this video","22","index, follow","","","","","","","","","212655","29201","29201","11.186","","475","78","6.090","57.635","Fairly Hard","2.368","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","2d9ffe961cc020a865d32eaae8b10ae7","0.350","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/why-the-philippines-is-a-smart-choice-for-growing-your-dev-team","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/uk/videos/what-connection-looks-like-in-a-global-dev-team","text/html; charset=utf-8","200","OK","Indexable","","What Connection Looks Like in a Global Dev Team | Cloud Employee","64","606","Discover how Cloud Employee connects offshore developers through culture, events, and support - proving remote teams can still feel truly connected.","148","923","","0","What Connection Looks Like in a Global Dev Team","47","About this video","16","Speakers in this video","22","index, follow","","","","","","","","","212939","28885","28885","11.065","","453","74","6.122","56.073","Fairly Hard","2.316","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","e3141e36a4ebb071513653f6d5b2c0d2","0.385","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/what-connection-looks-like-in-a-global-dev-team","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/uk/videos/peer-forums-for-remote-developers","text/html; charset=utf-8","200","OK","Indexable","","Peer Forums for Remote Developers | Cloud Employee","50","483","Cloud Employee CEO Seb Hall reveals how Peer Forums connect offshore developers for UK & US clients—sharing challenges, ideas & building lasting bonds.","151","958","","0","Peer Forums for Remote Developers","33","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/uk/videos/peer-forums-for-remote-developers","","","","","","211650","28224","28224","10.812","","488","83","5.880","60.098","Normal","2.411","0","2","","2","2","0","0.300","114","51","0","2","2","0","","","","","23e59502268bf9f3a555993d522aaab5","0.460","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/videos/peer-forums-for-remote-developers","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","text/html; charset=utf-8","200","OK","Indexable","","Boost Remote Dev Productivity with a “How to Work With Me” Guide | Cloud Employee","81","762","Cloud Employee CEO Seb Hall reveals how a simple ‘How to Work With Me’ guide helps UK & US tech leaders set clear expectations for offshore teams.","146","920","","0","Boost Remote Dev Productivity with a “How to Work With Me” Guide","64","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","","","","","","210062","29069","29069","11.136","","472","84","5.619","59.713","Fairly Hard","2.361","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","63ae901a469d9a8f15304798a99e35d9","0.357","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","2026-07-28 16:58:56"
"https://staging.jakevibes.dev/videos","text/html; charset=utf-8","200","OK","Indexable","","Video Library | Cloud Employee | Cloud Employee","47","433","Watch customer interviews, hiring process walkthroughs, and short explainers on offshoring, retention, and embedded engineering from Cloud Employee.","148","943","","0","Video Library","13","Featured","8","All video content","17","index, follow","","","https://staging.jakevibes.dev/videos","https://staging.jakevibes.dev/videos?page=2","","","","","283291","34474","34474","13.206","","810","137","5.912","53.045","Fairly Hard","2.643","0","0","","1016","336","0","49.850","134","65","0","1","1","0","","","","","e75694f4817ebd45c2fef30e81c37017","0.421","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/videos/de-risked-dev-hiring-for-changing-markets","text/html; charset=utf-8","200","OK","Indexable","","De-risked Dev Hiring for Changing Markets | Cloud Employee","58","536","Cloud Employee CEO Seb Hall explains how fast-moving teams de-risk hiring by scaling with full-time augmented engineers on flexible monthly contracts.","150","939","","0","De-risked Dev Hiring for Changing Markets","41","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/de-risked-dev-hiring-for-changing-markets","","","","","","208132","27604","27604","10.575","","421","77","5.468","52.582","Fairly Hard","2.297","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","e93639c00312dc49e27fe35c094b74e8","0.367","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/de-risked-dev-hiring-for-changing-markets","2026-07-28 16:58:56"
"https://staging.jakevibes.dev/uk/work-with-shawnee","text/html; charset=utf-8","200","OK","Indexable","","Work With Shawnee | Scale Your Engineering Team with Cloud Employee | Cloud Employee","84","805","Work directly with Shawnee to scale your engineering team with nearshore and offshore developers. Get expert guidance and hire faster with Cloud Employee.","154","971","","0","The only nearshore model where engineers hire engineers.","56","Hiring engineers is harder than ever.","37","5x","2","index, follow","","","https://staging.jakevibes.dev/uk/work-with-shawnee","","","","","","213705","29958","29958","11.476","","1133","176","6.438","64.403","Normal","4.249","0","1","","1","1","0","0.150","115","51","0","1","1","0","","","","","c8fa05aed45bcd95d899e5e6482e0903","0.382","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/work-with-shawnee","2026-07-28 16:58:55"
"https://staging.jakevibes.dev/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","text/html; charset=utf-8","200","OK","Indexable","","Dani’s Journey as a Front-End Engineer at Cloud Employee | Cloud Employee","73","675","Cloud Employee connects CTOs and tech leads with supported offshore developers. Unlike freelancing, our engineers thrive with structure, community, and long-term commitment - so your global team scales without churn or disengagement.","233","1480","","0","Dani’s Journey as a Front-End Engineer at Cloud Employee","56","About this video","16","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","","","","","","206415","28305","28305","10.843","","426","73","5.836","51.372","Fairly Hard","2.336","0","1","","2","2","0","0.300","114","51","0","1","1","0","","","","","68105f1e081fa2a681ed45fd818e5188","0.388","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","2026-07-28 16:58:56"
"https://staging.jakevibes.dev/videos/hiring-one-dev-backed-by-200","text/html; charset=utf-8","200","OK","Indexable","","Hiring One Developer, Backed by 200+ | Cloud Employee","53","495","Most offshore developers lack support and collaboration, but Cloud Employee is different. Hear Senior Developer Lance share how our 200+ developer network builds accountability, culture, and faster delivery.","207","1280","","0","Hiring One Developer, Backed by 200+","36","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/hiring-one-dev-backed-by-200","","","","","","207791","27824","27824","10.659","","461","82","5.622","50.280","Fairly Hard","2.423","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","cf40ae1875f3aad465ac3662c7173f9a","0.355","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/hiring-one-dev-backed-by-200","2026-07-28 16:58:56"
